Journey_Id,Workflow_Type,Total_Gt_Blocks,Line_Break,Merge,Split_Edits,Split_Merge,Size_Change,Line_Shift,Position_Shift,Alignment_Change,Region_Change,Extra_Block,Missing_Block,Block_Match_Time_Drift,VTT_Style,Spanwise_Style_Change,Punctuation_Edits,Word_Edits,Musical_Lyrics,Closed_Caption,Speaker_Transition,Content_Duration,Tier,Created_At
ca3c7794-32f0-4311-ad5d-95f1dd5e9e0b,closed_captioning,520,101,1,156,104,0,15,0,0,,20,12,7,0,,83,93,1,98,23,22.383333333333333,2,2024-12-24T15:16:24.659404
3102ba47-6d4e-4695-9df0-c7cec27351b0,closed_captioning,518,68,2,124,62,0,20,0,0,,2,6,5,0,,44,64,1,133,60,22.383333333333333,2,2024-12-24T15:16:12.336096
15f856d1-d21f-429a-8768-0387c9e1e6d9,closed_captioning,581,105,13,114,86,0,19,0,0,,22,19,5,0,,79,100,1,100,77,22.55,2,2024-12-24T15:14:51.109832
c1f997b8-98a5-4505-a716-3fb684746b11,closed_captioning,946,101,3,111,45,0,116,0,0,,5,9,9,0,,104,205,0,225,107,42.062566666666662,2,2024-12-23T06:41:12.239587
9435a226-7ea3-4012-958a-e971b7bb82e6,closed_captioning,668,45,1,78,37,0,96,0,81,,0,2,5,0,,48,64,0,94,19,42.15,1,2024-12-16T16:25:22.281601
f7c0cc19-77e3-448d-b138-b69ee599fd10,closed_captioning,669,85,4,166,140,0,44,0,78,,114,10,6,0,,124,152,0,104,0,41.529833333333336,1,2024-12-16T16:12:52.592053
767c7a93-a9bc-430e-b831-450fa3585371,closed_captioning,967,92,8,273,154,0,21,0,0,,26,91,12,0,,134,203,0,163,112,43.783333333333331,2,2024-12-16T08:34:29.024994
3184f7a2-8dd5-4513-9f4d-aa5f28024565,closed_captioning,683,77,2,189,95,0,5,0,14,,10,16,5,0,,214,117,0,31,3,42.15,1,2024-12-16T08:32:20.711417
b1e22330-c094-47ed-8254-b802f2221d68,closed_captioning,454,30,2,110,72,0,11,0,6,,23,26,4,0,,95,79,1,49,32,21.583333333333332,2,2024-12-16T08:18:16.009176
2c537357-7511-469b-ae8b-1090c6b2a293,closed_captioning,189,18,0,58,46,0,11,0,43,,141,19,1,1,,32,29,0,4,0,21.083333333333332,1,2024-12-16T08:14:43.099600
98c63d9e-3d41-42cd-a2f1-ae0e53642000,closed_captioning,156,28,0,30,32,0,7,0,55,,70,3,0,0,,26,11,0,0,0,21.066666666666666,1,2024-12-16T08:14:08.600435
b7d8277c-0a96-44d0-837d-37a7cf755946,closed_captioning,377,17,1,50,25,0,2,0,14,,0,0,3,0,,82,72,0,4,0,21.219,1,2024-12-16T08:13:33.131753
178cb8b3-1ece-4651-9ec7-f1d3c48d33c0,closed_captioning,736,29,0,106,89,0,108,0,0,,8,5,12,0,,153,99,0,42,5,42.216666666666669,1,2024-12-14T01:06:11.731283
80ad8e15-ffee-4962-bd0f-15df1a0c7baf,closed_captioning,449,12,1,58,48,0,10,0,32,,0,0,1,0,,33,38,0,18,30,21.35,1,2024-12-09T06:01:39.180306
0f951f83-a734-43f9-8157-e09aebed701c,closed_captioning,702,64,6,102,49,0,16,0,70,,57,9,3,1,,134,111,3,52,15,43.233333333333334,1,2024-12-07T08:57:35.255583
0d0361a6-faf2-499d-9380-93c460273749,closed_captioning,735,49,3,74,41,0,71,0,106,,14,2,7,0,,73,98,0,57,1,42.133333333333333,1,2024-12-07T08:50:22.190937
6ab8c34e-9e64-4530-93fe-d35c6b9ec31d,closed_captioning,576,70,11,93,77,0,28,0,0,,3,0,2,0,,58,63,0,121,35,22.383333333333333,2,2024-12-07T08:36:50.138436
8e374bda-c13c-4d95-9dd8-87b8800b085d,closed_captioning,481,97,9,96,79,0,20,0,0,,3,3,7,0,,57,59,1,134,85,22.383333333333333,2,2024-12-07T08:33:50.785515
28796901-d35b-443c-9f4c-f99f3e573428,closed_captioning,512,104,9,124,107,0,10,0,0,,6,4,10,0,,78,78,2,129,53,22.383333333333333,2,2024-12-07T08:33:16.908076
87959ac2-9cbe-438c-909a-4f4c01f7eb4a,closed_captioning,423,29,1,40,11,0,9,0,6,,12,30,7,0,,45,61,0,33,34,21.583333333333332,2,2024-12-07T08:32:37.223749
74458209-8c55-48f1-a717-d7840a9d6a8f,closed_captioning,512,50,3,90,49,0,1,0,0,,5,8,2,0,,53,85,0,71,54,22.55,2,2024-12-07T08:27:51.371462
13986ea6-262d-47a6-9fae-c32e0274ca77,closed_captioning,446,33,5,67,19,0,13,0,1,,1,6,14,0,,48,73,0,48,56,21.583333333333332,2,2024-12-07T08:25:20.479063
3b4c9f45-2d0c-48c6-a7a4-166973e5094c,closed_captioning,700,74,4,90,68,0,38,0,1,,0,0,5,0,,69,61,0,27,1,42.216666666666669,1,2024-12-06T08:25:38.134123
169f1c42-b41c-4803-84c1-8974811e3711,closed_captioning,431,42,7,63,38,0,22,0,31,,2,13,1,0,,104,73,0,25,11,21.39195,2,2024-12-05T12:36:33.690573
e6de9ba8-d2a1-49c0-99c1-b77b565bcedd,closed_captioning,687,71,3,79,43,0,24,0,0,,97,1,15,0,,89,66,0,129,6,41.461416666666665,1,2024-12-02T17:42:15.735707
3df927e7-3b94-424a-933a-d17ef3cb9e14,closed_captioning,684,50,1,199,164,0,63,0,72,,7,11,7,0,,86,181,0,61,2,42.216666666666669,1,2024-12-02T17:11:49.753348
b2de9e39-7784-4a47-a515-904bcdee35d9,closed_captioning,390,21,3,61,35,0,0,0,6,,0,0,1,0,,80,77,1,4,8,21.26905,1,2024-12-02T16:44:46.695261
2a378f67-a194-4f68-8801-65b66e11b625,closed_captioning,686,68,7,49,35,0,20,0,76,,2,0,12,0,,28,57,0,166,0,42.333333333333336,1,2024-12-02T14:36:24.162660
128d5217-346d-4f31-8d60-cd0196c8633b,closed_captioning,761,89,4,118,83,0,57,0,120,,62,4,4,0,,81,168,0,55,10,42.116666666666667,1,2024-11-27T10:18:53.969835
1897726f-0fe1-44b2-bc73-c822692d2d9f,closed_captioning,683,77,13,183,198,0,27,0,90,,0,1,8,1,,117,62,0,121,0,42.333333333333336,1,2024-11-25T18:47:56.733913
439276ba-7d2d-4dda-b388-3edb2da00014,closed_captioning,763,130,3,224,208,0,44,0,99,,1,0,9,0,,59,45,0,153,7,42.333333333333336,1,2024-11-25T18:47:02.657072
b95355e3-1704-43db-9c1f-f97ce440e94f,closed_captioning,534,57,5,132,57,0,1,0,0,,14,21,8,0,,75,109,0,73,56,22.55,2,2024-11-25T18:46:10.559906
b9d07bc6-29f7-403e-8d30-77b829801039,closed_captioning,556,73,9,83,35,0,9,0,0,,2,2,9,0,,65,88,0,109,109,22.383333333333333,2,2024-11-25T18:33:00.213932
0df28159-ba25-47ba-b862-790701656a83,closed_captioning,398,43,1,60,42,0,1,0,8,,0,0,1,0,,103,56,0,2,0,21.21288333333333,1,2024-11-25T18:30:41.775577
b54eded1-da51-415c-aabd-166ce1aca359,closed_captioning,512,71,4,72,28,0,5,0,174,,3,3,8,0,,35,73,1,122,90,22.383333333333333,2,2024-11-25T18:28:43.223660
dce5e87d-4778-4486-9dd8-0d4752de22db,closed_captioning,517,50,0,80,26,0,1,0,28,,3,8,3,1,,41,68,1,72,66,22.55,2,2024-11-25T18:24:35.139519
8054d5b8-b3aa-43d3-8143-c725a98450d9,closed_captioning,623,56,3,62,20,0,19,0,106,,157,6,5,2,,91,118,1,48,18,43.516666666666666,1,2024-11-25T11:01:10.234620
d2e336bc-1ab3-474e-a3ed-a49a3f4ec978,closed_captioning,677,63,2,70,31,0,53,0,67,,1,13,14,1,,123,98,0,55,3,42.35,1,2024-11-20T09:12:37.505757
d48f8c86-a923-4f14-882a-ccd85592749e,closed_captioning,930,90,9,117,42,0,4,0,49,,11,57,13,1,,80,139,0,112,152,43.783333333333331,2,2024-11-19T18:49:49.159272
16dca6d2-0bde-41d3-b290-d5bc83c0d8cf,closed_captioning,384,27,0,77,62,0,1,0,7,,1,0,1,3,,167,69,0,8,6,21.219,1,2024-11-19T18:16:48.936500
6a73f6f7-8ad3-4180-a221-c76cf2ca5851,closed_captioning,663,74,1,242,165,0,61,0,0,,76,2,13,0,,124,90,0,87,0,41.3107,1,2024-11-19T18:14:34.515209
5e73b6e3-4be4-41e4-a8f2-a2b2aee6c6ba,closed_captioning,483,19,4,61,38,0,1,0,14,,0,1,2,0,,89,42,0,58,3,24.483333333333334,1,2024-11-19T17:21:15.599632
dd81fa6d-d58d-407c-bcae-bd12eb039568,closed_captioning,463,78,9,102,95,0,5,0,14,,0,1,1,2,,60,37,0,24,2,24.483333333333334,1,2024-11-19T17:19:30.455103
6d2ba933-1055-45e8-b353-7f66d7ed7e48,closed_captioning,434,32,2,45,24,0,7,0,12,,0,0,4,0,,37,14,0,30,4,24.483333333333334,1,2024-11-19T16:49:02.087340
15b134e9-653e-4078-b690-f1d3974b1a54,closed_captioning,535,49,1,94,21,0,1,0,26,,10,19,11,0,,45,100,1,54,76,22.55,2,2024-11-19T16:42:16.170309
fee8a475-767c-4933-ba1b-753d77b6ab68,closed_captioning,1093,110,16,118,32,0,15,0,39,,22,38,11,0,,66,138,1,112,146,43.616666666666667,2,2024-11-19T16:19:41.059127
7f33a9ce-3498-43b3-a67d-564bf076e3f7,closed_captioning,525,50,4,104,32,0,8,0,0,,5,7,5,0,,50,70,3,76,58,22.55,2,2024-11-19T16:16:01.658382
57ec2349-b6ac-4102-aec3-b8f9c3d0b769,closed_captioning,744,72,18,159,136,0,14,0,41,,13,14,13,0,,179,101,0,43,19,42.133333333333333,1,2024-11-19T15:46:25.034209
7660ae18-98b9-44c9-84f7-2ba4cd802fab,closed_captioning,707,89,2,243,128,0,8,0,0,,11,28,197,0,,200,147,0,36,9,42.133333333333333,1,2024-11-19T15:38:59.090777
746cc24a-5029-44b5-9585-2b8be231a0ed,closed_captioning,651,154,2,105,74,0,5,0,28,,4,38,6,2,,81,90,0,15,4,42.133333333333333,1,2024-11-19T15:34:14.244854
d2ac3d9f-ecd5-48b0-9fa2-ce9a76473aec,closed_captioning,576,122,8,107,78,0,1,0,18,,1,11,5,0,,125,141,0,21,4,42.133333333333333,1,2024-11-19T15:16:59.024190
3ba471f2-0b59-4602-a8a2-f150f773b6fa,closed_captioning,659,88,13,165,93,0,10,0,25,,2,15,9,0,,142,128,0,35,2,42.133333333333333,1,2024-11-19T14:32:45.369568
21a938ca-7b32-4463-a86b-41193a6e875e,closed_captioning,621,107,4,132,125,0,2,0,10,,6,47,6,0,,119,65,0,20,13,42.133333333333333,1,2024-11-19T14:15:34.863690
bf6d78f8-9356-4239-8b7d-8595d6e69279,closed_captioning,527,75,12,102,44,0,6,0,16,,3,22,30,0,,134,60,1,31,2,42.133333333333333,1,2024-11-19T14:13:14.629952
e383a022-fb32-4a3f-a5a6-8ecc24228c40,closed_captioning,647,92,1,151,100,0,33,0,0,,87,16,18,0,,66,117,0,118,12,42.133333333333333,1,2024-11-19T14:11:38.467832
a45d0745-ba9e-4641-9529-b2b994fab542,closed_captioning,591,77,11,100,35,0,6,0,150,,4,5,12,0,,38,76,3,138,74,22.383333333333333,2,2024-11-19T13:51:20.241132
c5594566-5009-40f4-9faf-490f75d15d71,closed_captioning,515,115,3,110,66,0,16,0,0,,13,6,8,0,,69,92,0,182,50,22.383333333333333,2,2024-11-19T12:44:56.351693
a780ecd8-ff5f-4027-b7f9-98386e444df3,closed_captioning,567,84,8,171,116,0,29,0,0,,4,6,2,0,,38,63,1,153,39,22.383333333333333,2,2024-11-19T12:00:21.029844
a3865bce-e535-4ee7-bf8c-6d5ead924448,closed_captioning,580,90,12,161,126,0,28,0,174,,6,5,7,0,,89,100,1,132,96,22.383333333333333,2,2024-11-19T11:35:14.244526
72f9b810-45ce-4710-855d-5cb085c0fbc1,closed_captioning,493,70,8,110,95,0,15,0,0,,4,8,15,0,,56,65,0,103,30,22.383333333333333,2,2024-11-19T11:28:40.836518
f7b200b3-f0dc-4cd3-823b-5bc64654e250,closed_captioning,515,77,4,150,92,0,37,0,0,,5,4,4,0,,81,107,2,153,56,22.383333333333333,2,2024-11-19T11:26:05.174540
0f1b2ddf-c7da-412f-8388-64fb0810abc7,closed_captioning,551,81,8,154,77,0,19,0,0,,5,9,3,0,,93,92,0,197,63,22.383333333333333,2,2024-11-19T10:42:37.807563
3f52490f-9b7a-452d-8758-ac39981a8132,closed_captioning,537,51,3,65,25,0,12,0,156,,2,3,13,0,,29,73,2,81,42,22.383333333333333,2,2024-11-19T10:25:26.434775
3df9e94b-6e1d-422a-b881-c1b982359724,closed_captioning,547,72,0,129,62,0,9,0,0,,2,9,7,0,,66,85,0,177,74,22.383333333333333,2,2024-11-19T10:23:43.231377
4c941ce8-dbf6-42a4-bc26-0c57ab6b2402,closed_captioning,547,95,9,141,73,0,19,0,143,,4,5,6,0,,63,89,3,151,52,22.383333333333333,2,2024-11-19T10:21:28.854278
04ec4ade-fcaf-4b11-be7a-de30aee6d6f9,closed_captioning,511,108,2,112,88,0,9,0,98,,6,12,3,0,,50,71,2,143,82,22.35,2,2024-11-19T10:19:43.749919
ca79ae46-35a9-40f4-9af6-606cdc186566,closed_captioning,553,70,12,174,121,0,23,0,166,,4,6,14,0,,117,92,1,119,88,22.383333333333333,2,2024-11-19T09:13:52.806347
8c8e5591-da07-4ccd-9966-034e7e645170,closed_captioning,505,70,11,87,22,0,8,0,156,,8,9,12,0,,64,78,0,119,116,22.383333333333333,2,2024-11-19T09:13:51.767570
83caa73d-ea3e-446a-9998-88ddf425b7bd,closed_captioning,554,77,13,78,22,0,15,0,159,,9,12,18,0,,48,76,2,156,85,22.383333333333333,2,2024-11-19T09:13:15.564577
0773f999-1d20-451a-ac47-b47e73168f3f,closed_captioning,505,62,3,56,18,0,9,0,147,,4,3,6,0,,36,45,1,123,63,22.383333333333333,2,2024-11-19T09:11:56.632410
e3832709-7177-4644-8bc4-17141a246ace,closed_captioning,453,52,3,83,14,0,17,0,136,,7,3,4,0,,52,85,0,130,89,22.383333333333333,2,2024-11-19T09:10:15.629683
539d28da-2111-44b6-bbd4-505dca81354b,closed_captioning,776,77,3,73,41,0,86,0,132,,19,0,4,0,,89,97,0,80,11,42.15,1,2024-11-19T07:00:49.209862
22a52644-a8b1-4510-a803-60b92abb5cf5,closed_captioning,886,78,6,113,27,0,9,0,39,,12,46,18,0,,76,131,1,121,109,43.783333333333331,2,2024-11-13T11:42:12.808695
50fe2501-10a6-446e-a6d9-f3b5da848440,closed_captioning,634,78,5,50,14,0,97,0,84,,73,7,6,0,,62,91,0,46,4,42.2,1,2024-11-13T11:30:30.766016
4eaac4ab-4ab8-4c4e-bd59-ecacda8c8018,closed_captioning,642,54,4,66,35,0,82,0,67,,62,12,4,1,,98,112,0,94,4,42.18333333333333,1,2024-11-13T11:29:22.609652
b8e5d9c3-3482-45dc-aea5-cc08d6dd03b8,closed_captioning,595,83,2,55,31,0,30,0,62,,68,1,4,1,,41,112,0,109,1,41.5104,1,2024-11-13T10:48:54.270223
57daa17a-830a-46a1-bb26-b4bb85235965,closed_captioning,503,90,15,53,25,0,14,0,166,,7,6,19,0,,44,46,1,147,74,22.383333333333333,2,2024-11-13T10:13:06.275057
89134d34-df84-4285-b897-9fcc751ad47d,closed_captioning,1024,95,10,131,44,0,35,0,51,,24,26,19,2,,85,178,2,120,149,43.616666666666667,2,2024-11-13T10:00:47.057647
5739a530-12d0-4353-8a20-adc1ba1bd8e8,closed_captioning,616,64,4,64,20,0,10,0,83,,97,12,2,0,,102,134,0,51,26,42.06666666666667,1,2024-11-13T09:41:40.385261
e78e0c55-37c8-4643-b6ab-a6b8ed159193,closed_captioning,530,56,7,77,36,0,20,0,150,,4,4,4,0,,70,81,0,117,71,22.383333333333333,2,2024-11-13T09:23:10.324973
8b3939e4-f9eb-455e-a436-da211b5288c0,closed_captioning,485,69,10,68,23,0,13,0,157,,6,4,5,1,,56,69,1,120,83,22.383333333333333,2,2024-11-13T09:16:59.420047
f4edade0-c173-4508-b99e-446c78239d02,closed_captioning,406,27,0,51,23,0,10,0,22,,0,0,0,0,,67,48,0,2,0,21.175616666666667,1,2024-11-13T09:07:46.341754
4bc0cbaf-9a3e-44e2-b869-9740f233b8c8,closed_captioning,533,56,6,86,32,0,7,0,131,,3,3,19,1,,57,89,0,97,61,22.383333333333333,2,2024-11-12T13:21:32.364263
a2b2799c-48df-4123-9686-89e4b8fdc128,closed_captioning,346,38,1,51,33,0,13,0,34,,10,12,4,1,,64,54,0,27,13,22.533333333333335,1,2024-11-12T12:13:31.924850
8343a1c6-6248-4d2a-a014-e82fea4bd2c5,closed_captioning,747,71,8,103,46,0,71,0,146,,45,3,7,1,,98,132,0,58,6,42.15,1,2024-11-05T13:02:50.119764
40d672e9-5259-41f8-bfdc-2683c85620f7,closed_captioning,681,58,4,80,31,0,16,0,86,,70,4,7,0,,100,119,0,43,16,43.366666666666667,2,2024-11-05T13:00:55.964659
6721b0d8-35cb-45cc-8ac5-eba6bc9ecc58,closed_captioning,520,70,7,68,28,0,2,0,132,,4,3,8,0,,59,83,1,144,59,22.383333333333333,2,2024-11-05T10:07:42.098665
63d3aa40-2358-4925-964a-d36c22722ac7,closed_captioning,894,84,7,123,34,0,4,0,49,,8,47,9,0,,122,166,0,89,133,43.783333333333331,2,2024-11-05T09:06:56.195461
ecf35b2e-0dad-4d7b-a568-2f160235084e,closed_captioning,705,72,5,56,40,0,6,0,73,,0,1,8,0,,44,60,0,142,0,42.333333333333336,1,2024-11-05T08:53:30.999644
0e0c1469-a33b-49a9-9845-761c4cafb332,closed_captioning,537,68,8,39,18,0,21,0,176,,4,2,8,0,,34,47,1,110,41,22.383333333333333,2,2024-11-05T08:38:09.561721
fded9a86-2c96-44e9-8e3c-e14ef09897c7,closed_captioning,519,70,10,86,44,0,3,0,0,,7,11,2,0,,61,106,0,116,79,22.383333333333333,2,2024-11-05T08:36:15.654254
bc6925de-f3e9-4f72-abd9-ec6b07487e68,closed_captioning,1002,79,13,121,41,0,9,0,54,,12,32,24,1,,82,169,0,100,146,43.616666666666667,2,2024-11-05T08:04:16.427876
0aeeb74d-1010-41c3-bb26-9c4636031e53,closed_captioning,469,43,5,51,17,0,3,0,28,,13,22,13,1,,53,64,1,64,75,22.55,2,2024-11-05T07:35:06.182238
8f90bed9-885e-450c-b263-45e12f019ad7,closed_captioning,509,56,6,65,20,0,7,0,24,,13,14,14,0,,44,69,0,63,77,22.55,2,2024-11-05T07:29:59.607254
fa3e442d-4d0b-4e58-907a-9f3d6e3e1cd4,closed_captioning,669,89,7,65,43,0,54,0,74,,75,4,5,0,,63,137,0,58,3,42.216666666666669,1,2024-10-28T22:20:23.132169
e7b1866f-d88e-4cdb-9490-c38ce20d2c24,closed_captioning,642,97,1,77,37,0,35,0,113,,100,2,7,0,,110,145,0,72,5,42.15,1,2024-10-28T22:14:44.575594
d17e79ce-47eb-4917-87cc-3a0db880f934,closed_captioning,644,82,0,63,36,0,25,0,38,,2,2,5,0,,88,64,0,61,0,41.627733333333339,1,2024-10-28T21:42:24.465726
00ca03a4-3d9d-499d-9433-3ffa9f70ca5f,closed_captioning,667,67,3,72,33,0,29,0,74,,48,2,9,0,,100,128,0,96,2,41.45145,1,2024-10-28T21:39:39.480450
ebc12ec6-8ecc-42f1-a9c3-319a8b5131d1,closed_captioning,482,49,2,86,28,0,18,0,151,,10,40,4,0,,60,92,0,75,59,22.383333333333333,2,2024-10-28T21:13:10.244389
4fdb2a7b-4dab-47dd-b4fb-906713349e10,closed_captioning,1021,83,7,116,32,0,31,0,52,,17,38,23,2,,82,147,2,129,191,43.616666666666667,2,2024-10-28T20:45:05.077240
a1dcfc64-f9ca-47ca-952c-305288a478a2,closed_captioning,1032,0,0,38,18,0,3,0,1,,921,944,1,0,,40,55,0,7,14,43.616666666666667,2,2024-10-28T20:43:07.566586
ca1d6c19-faaa-499b-8362-6a2288354938,closed_captioning,572,62,8,60,32,0,21,0,136,,8,2,10,1,,48,61,1,55,76,22.383333333333333,2,2024-10-28T20:12:46.519399
67818354-47d9-411b-90e7-150e668d4086,closed_captioning,409,48,5,64,26,0,18,0,32,,0,1,2,0,,89,60,0,43,13,21.312433333333335,2,2024-10-28T20:11:08.617890
afee144a-27b6-497a-ba5d-4d067db976a2,closed_captioning,513,62,11,53,29,0,12,0,152,,0,3,5,0,,52,73,0,98,63,22.383333333333333,2,2024-10-28T20:06:26.098447
b0f97979-5144-49ab-aa00-c51bc0fff957,closed_captioning,731,7,0,26,6,0,4,0,2,,659,678,18,0,,10,17,0,15,0,42.333333333333336,1,2024-10-24T06:44:09.840669
bbb09d05-2e5b-4c3b-913c-f2f953d39c9a,closed_captioning,696,62,0,110,108,0,121,0,120,,21,1,14,0,,162,114,0,92,2,42.133333333333333,1,2024-10-24T05:49:35.007864
f6e3cef2-f38c-4171-b782-7111f3fe62f3,closed_captioning,485,62,5,94,50,0,5,0,133,,10,9,5,0,,99,83,0,160,142,22.383333333333333,2,2024-10-24T05:18:17.569695
76d44350-5033-4dc7-bd55-1370ee02ab6e,closed_captioning,485,61,9,87,45,0,14,0,132,,3,2,6,0,,58,64,2,51,102,22.383333333333333,2,2024-10-24T05:17:24.405819
d0ed728d-a6c6-41b8-a7e5-4501dc8e4f5d,closed_captioning,509,4,0,15,8,0,12,0,9,,469,476,8,0,,14,21,0,7,8,22.383333333333333,2,2024-10-24T05:17:12.378822
e2ed5f94-5afd-4f31-9d81-e2098efa1d95,closed_captioning,497,1,0,37,12,0,15,0,20,,419,435,11,0,,36,47,0,17,9,22.383333333333333,2,2024-10-24T05:16:37.116190
7f37929f-168b-44c8-97d4-d7dfe1eb5f88,closed_captioning,437,35,2,69,23,0,10,0,4,,9,16,5,1,,55,82,0,32,37,21.583333333333332,2,2024-10-22T00:04:02.078807
b416c3ef-8da0-4315-a639-7ace09dfd1ac,closed_captioning,669,62,0,72,31,0,53,0,94,,109,2,6,1,,60,115,0,64,5,42.15,1,2024-10-16T17:17:32.541238
371f02f9-c34e-4b48-81e0-d9d56726be6f,closed_captioning,406,19,1,53,31,0,37,0,41,,0,0,0,0,,59,45,0,4,1,21.231233333333332,1,2024-10-16T08:04:18.233261
84da041a-5fc7-4cc1-9737-3d195b134ed6,closed_captioning,627,53,0,70,52,0,77,0,55,,24,18,14,0,,95,53,0,56,2,43.65,2,2024-10-16T07:10:32.319379
b7016581-b2c9-4542-8e6d-6325cd993025,closed_captioning,706,49,0,84,46,0,102,0,108,,0,1,6,0,,97,62,0,57,3,42.15,1,2024-10-16T07:09:58.727264
3a9fa71c-7c73-4e13-8b80-853bec618b9a,closed_captioning,853,132,11,167,66,0,20,0,39,,9,52,21,0,,97,122,0,57,123,43.783333333333331,2,2024-10-16T07:05:57.499247
aecf4d67-1b3d-45d4-b3d3-e44b9261c4be,closed_captioning,463,93,4,80,42,0,13,0,121,,2,3,24,0,,60,78,1,119,50,22.383333333333333,2,2024-10-16T06:36:53.783141
52c5daa9-fd88-4531-b715-866c6c707d0f,closed_captioning,663,53,0,86,43,0,29,0,79,,44,8,6,0,,89,143,0,31,0,43.65,1,2024-10-08T08:59:38.652614
75753f48-7c37-40c4-a12d-85d8a7d84ec5,closed_captioning,800,90,4,98,53,0,91,0,65,,28,15,11,1,,131,87,0,57,21,42.133333333333333,2,2024-10-08T08:49:55.547473
3b1e3050-40f4-46f6-ab59-0ff8853de445,closed_captioning,411,51,3,77,41,0,6,0,7,,2,10,8,1,,61,65,0,35,45,21.583333333333332,2,2024-10-08T08:46:56.330872
194b119a-d9fc-4733-a083-0a17f5f4a3d0,closed_captioning,555,0,0,36,15,0,24,0,22,,482,498,0,0,,41,47,0,19,9,22.383333333333333,2,2024-10-08T08:28:57.686373
8bbd25ea-41ec-4c39-ab7d-d3ea5d44fbfd,closed_captioning,500,82,3,93,37,0,11,0,133,,2,1,11,0,,67,86,0,95,85,22.383333333333333,2,2024-10-08T08:26:38.067567
189356c6-0a8f-4ef0-bf75-ea72d6e6d08b,closed_captioning,536,53,2,77,31,0,22,0,162,,6,8,7,0,,41,68,3,135,85,22.383333333333333,2,2024-10-08T08:26:20.761922
04473a05-8190-4e0f-af03-b87e209264ca,closed_captioning,411,38,0,62,27,0,20,0,6,,5,11,5,0,,57,64,0,42,28,21.583333333333332,2,2024-10-03T14:41:46.016490
27c1a223-8377-48d8-81f6-813ad7b19128,closed_captioning,389,14,0,87,50,0,57,0,64,,0,1,1,0,,135,69,0,2,0,21.14615,1,2024-10-02T22:53:50.741632
ac88619c-016e-4b73-a7cb-0a1719215b0f,closed_captioning,342,42,0,68,37,0,23,0,113,,86,8,11,2,,33,53,0,94,2,20.5778,2,2024-10-02T22:38:56.523944
5609ea6e-25b8-410f-8b96-a38eb7f5cd04,closed_captioning,680,127,1,108,71,0,34,0,85,,0,3,20,1,,73,57,0,141,0,42.333333333333336,1,2024-10-02T22:19:47.123755
af57cb28-11e2-452a-86e7-442bd6a68cd7,closed_captioning,733,57,1,96,63,0,57,0,89,,0,0,16,0,,52,54,0,119,1,42.333333333333336,1,2024-10-02T22:10:55.546857
b875ff15-443c-478b-a3a6-0e35a937a69d,closed_captioning,537,59,5,91,37,0,15,0,159,,7,1,11,0,,71,77,0,149,102,22.4,2,2024-10-02T22:07:10.310659
847ae68b-ad3e-43c1-aa63-ac506dbafcff,closed_captioning,513,61,1,90,23,0,10,0,139,,6,5,11,1,,50,91,0,149,112,22.383333333333333,2,2024-10-02T21:46:26.498452
a8a3fe27-4189-419b-9f3e-306d9184d515,closed_captioning,878,78,0,150,55,0,31,0,47,,50,27,7,1,,135,160,0,181,158,42.916666666666664,2,2024-09-25T23:27:18.175065
03511b3f-3777-4bb7-b841-d93856377451,closed_captioning,355,38,0,64,39,0,6,0,66,,2,1,3,0,,124,64,0,0,0,21.6,1,2024-09-25T09:51:15.408412
b5b9f7ba-153a-40ae-9b5f-5cc4e875f1e4,closed_captioning,398,59,1,67,55,0,1,0,60,,0,1,1,0,,110,58,0,2,0,21.6,1,2024-09-25T09:43:09.978973
21e9039b-27de-437e-b552-d06b7f3b7124,closed_captioning,363,34,2,26,26,0,3,0,47,,1,0,3,0,,38,42,0,0,0,21.6,1,2024-09-25T09:10:36.926034
2416527b-e5e6-400e-9309-69069f3765df,closed_captioning,407,26,0,77,55,0,41,0,66,,0,1,0,0,,65,55,0,4,4,21.203966666666666,1,2024-09-25T09:03:09.212081
bbb19b67-36a5-40e7-bcdd-40c18e9fe07d,closed_captioning,483,53,6,97,56,0,26,0,125,,9,6,4,0,,53,68,2,67,47,22.383333333333333,2,2024-09-25T08:54:21.600642
b2bf05b2-4bc7-4e2f-b36a-acbc82d084a6,closed_captioning,476,48,2,75,24,0,15,0,113,,3,6,8,0,,66,71,1,137,75,22.383333333333333,2,2024-09-25T08:31:07.119926
ab609f86-20de-4d01-a330-5435d19ae146,closed_captioning,910,54,3,174,69,0,18,0,44,,28,23,19,2,,157,159,0,202,170,42.916666666666664,2,2024-09-25T08:26:33.374992
bed6b79e-efbc-4998-a01f-d004bef6a2fb,closed_captioning,847,80,2,142,44,0,13,0,36,,33,30,22,5,,131,168,0,161,130,42.916666666666664,2,2024-09-25T08:20:24.326057
5c82e2d3-a0a4-4904-84ec-1ed9af58474b,closed_captioning,1078,114,10,193,65,0,141,0,267,,15,35,19,3,,115,213,0,236,208,52.883333333333333,3,2024-09-25T08:14:44.343260
01c3c5d4-be1e-47f4-b0b3-5383df94de8a,closed_captioning,601,44,1,84,63,0,9,0,19,,34,18,5,2,,106,59,0,17,2,42.133333333333333,1,2024-09-25T07:54:46.720299
3345595f-fbcd-4889-9365-50785b157b85,closed_captioning,694,58,0,95,78,0,25,0,81,,41,4,6,0,,109,66,0,52,0,42.18333333333333,1,2024-09-25T07:19:21.304570
